delay_mean,loss_mean,control_interval,sla(90%),sla(91%),sla(92%),sla(93%),sla(94%),sla(95%),sla(96%),sla(97%),sla(98%),sla(99%),avg_precision
35.0,0.15,10,98.0404761536984,97.99783253484517,97.9333286846281,97.87709976064451,97.80848121055233,97.67441121837153,97.5472597941524,97.30173776285828,97.0537730378611,96.69337615875986,98.99
35.0,0.1,10,98.2769126096126,98.25481115518588,98.21410060013139,98.16024824155971,98.10975809467881,98.03146561704527,97.98100196816776,97.89675493934908,97.81192906762598,97.67521903438251,99.04
35.0,0.25,10,98.17378770681641,98.12052847363374,98.05032932112185,97.85122429661901,97.73501753275784,97.64177529186775,97.52260681142396,97.28133442217825,97.03648958177277,96.71918027060532,99.05
35.0,0.2,10,98.09417288845434,98.06766724671694,98.02101895210039,97.92195956072975,97.80795995113444,97.65875773673534,97.50640871173185,97.33977479837925,97.10308178131426,96.79009744687504,99.07
35.0,0.35,10,97.6743882213387,97.613618923867,97.56345374833215,97.51782567895489,97.42147079911841,97.36436388966187,97.2820521626217,97.19028534904342,96.96283993351658,96.74935612236888,98.87
35.0,0.3,10,97.91760201195935,97.8159283237272,97.74866588585246,97.67840558877968,97.53851099506052,97.29147500309698,97.10155056846813,96.95445421647821,96.8310182033745,96.50057096558069,99.01
35.0,0.45,10,97.31379091722032,97.19717531963768,97.0527381337694,96.9268990478543,96.81287535223933,96.72627807660392,96.67181045926482,96.60186813125317,96.51858300551348,96.39865882513877,98.83
35.0,0.4,10,97.86385091607539,97.83615652726084,97.8053301393089,97.73104320446359,97.63527610801974,97.53417258795207,97.4876822732139,97.28339880106039,94.35936793747759,92.67812825248024,98.8
35.0,0.5,10,97.90091824259255,97.83090931822483,97.74785586998873,97.68380303400126,97.61288116104319,97.51669568147523,97.43211772941164,97.36069096423438,97.09066467137637,96.86526825969973,99.05
40.0,0.05,10,97.8542275469204,97.83630171145352,97.78869134102816,97.7142771379965,97.64517996001511,97.54699890933928,97.43979776589462,97.36488289131177,97.30543645892413,97.19674134817414,98.83
40.0,0.15,10,97.61238816340006,97.50097995143963,97.35495053924858,97.26224816167984,97.19470585137415,97.10092416067545,97.00975160231778,96.87770822144265,96.4281634655977,95.9231517712,98.87
40.0,0.1,10,98.07707551620152,98.01066779456492,97.95170637800477,97.86865302504381,97.71155186386643,97.56837334799783,97.46443236886199,97.36513939617647,97.12174406204768,96.95812151362031,98.96
40.0,0.25,10,97.49873315379767,97.43419916011916,97.35393500909859,97.25926547069051,97.07919128693342,96.91386257560508,96.53899846251966,96.31088865117601,95.2077812121734,94.59280397139713,98.77
40.0,0.2,10,97.63863604651776,97.56869176641239,97.49231876361156,97.43505796565205,97.38554448633471,97.34304265159093,97.1722531863058,97.00238761760501,96.1610269760981,95.579160225775,98.89
40.0,0.35,10,97.76016164730149,97.66164510535046,97.56449113965697,97.41417352388696,97.26977348279144,97.14911694279643,97.04663641878696,96.8922652588106,96.77371190393623,96.62108159343046,98.98
40.0,0.3,10,97.08409027016972,96.9873905621501,96.81558388761545,96.66950471895339,96.46085321475306,96.28218648502123,95.92993707126439,95.61889570989975,95.05654397556378,94.39771160562412,98.54
40.0,0.45,10,96.8560197459131,96.7516507445002,96.63576322121106,96.5273085271041,96.45506259827445,96.39171859438514,96.32910974270504,96.23460247971951,95.95963164059873,95.83780110296345,98.59
40.0,0.4,10,97.66391966609461,97.63399937715509,97.4766031017261,97.32615743930816,97.19664936419144,97.0175071511976,96.92510407677028,96.67077466684744,95.584649100742,94.91424696734437,98.76
40.0,0.5,10,96.87597964275474,96.77387480906545,96.71493376417689,96.50026647532324,96.2375837388364,95.99462947421175,95.77687862841361,95.67419875640574,95.53488534524551,94.83035640727624,98.45
45.0,0.05,10,97.69917231552044,97.64148100587286,97.59091739707128,97.49529425815219,97.34845721599498,97.26587046025199,97.08599454352736,96.95965966341853,96.82499468893104,96.2655340080008,98.76
45.0,0.15,10,97.4381364454375,97.38118012042204,97.35789787597795,97.29538127933272,97.22334838535409,97.14005971266748,96.98215810271313,96.83689475218745,96.67686912305173,96.51200305145902,98.74
45.0,0.1,10,97.41008864141457,97.2893529984583,97.1330587193267,97.05891299363377,96.99540199451738,96.95157834139802,96.63973267581288,96.36921958580002,95.86041606542368,95.23039979125579,98.78
45.0,0.25,10,97.30692962710275,97.16820053459298,97.0110670272801,96.82631646596103,96.70407403584743,96.64957965129635,96.2499595880184,95.912856057545,95.72879560010472,95.143970380281,98.62
45.0,0.2,10,97.75219670261252,97.69809845954708,97.667304700046,97.55289691538206,97.45908499566751,97.2813304072929,97.12512765329696,96.9487545277035,96.69147092017838,96.51917468890166,98.86
45.0,0.35,10,97.0366473780962,96.91454013857815,96.82635428815837,96.72168628417054,96.62920298619657,96.38378699373835,95.98528584485307,95.58752336659269,95.33676314297831,95.12598580251705,98.73
45.0,0.3,10,97.59632986275048,97.57313799370917,97.52713460275783,97.47369085148738,97.41095993733256,97.33455255963172,97.14951907702009,96.887814847235,95.85414350885014,93.51076493878813,98.73
45.0,0.45,10,96.78060960691653,96.66839875850289,96.49720044557611,96.39357422355685,96.16052603284463,95.91779708294952,95.70935523885825,95.57034755635094,95.4394656082046,95.28642876035985,98.56
45.0,0.4,10,96.67579028298175,96.64763559780127,96.58329845287832,96.53285410919656,96.43007032378964,96.2883857478073,96.21749196459955,96.03420474388638,95.92248191826967,95.84449958397167,98.48
45.0,0.5,10,96.09979316623868,96.00785526450157,95.92740351986748,95.70939196714608,95.3777320146157,95.18433127651778,95.07484773665917,94.72457094755832,94.55272771003256,93.83420404486886,98.16
5.0,0.05,10,99.59341228831708,99.57751784016963,99.56702634598516,99.55374205515646,99.53107249793318,99.49655530870776,99.4645755741684,99.37420698978322,99.18550016126561,98.8299514930753,99.72
5.0,0.15,10,99.52097682391494,99.50241823387384,99.48533059148818,99.46975281665418,99.4435824828094,99.40626453523262,99.32660110444039,99.23322699602873,99.03713671569992,98.52522334692395,99.7
5.0,0.1,10,99.57830264695494,99.56681215144872,99.54784491435403,99.52409469831052,99.51255118532302,99.49083965396821,99.45618410136179,99.42477389535375,99.39764532080547,98.8980262361725,99.72
5.0,0.25,10,99.46339370631146,99.45002926348178,99.42368410776041,99.39229565347178,99.36403260025148,99.33350751962108,99.25815632844828,99.22273443174531,99.00355885808582,98.76095344783342,99.68
5.0,0.2,10,99.43016523995911,99.40823319536918,99.38270481047319,99.35730486959899,99.31013720690132,99.2739361809362,99.22387359307507,99.18622512067459,99.0941143494214,98.93279193746079,99.65
5.0,0.35,10,99.05612161871197,99.02563708073386,98.9843879008371,98.93179860212926,98.86121737426471,98.77794656646093,98.69997401533918,98.53165341504184,98.36278611663029,98.00334777163174,99.51
5.0,0.3,10,99.40122453925383,99.38898831785362,99.369090058077,99.34688359996365,99.32906430138836,99.29525787568927,99.27725553427935,99.25110552759706,99.18130806617964,99.11630913909096,99.67
5.0,0.45,10,98.76874394637026,98.7189348744489,98.65453862689165,98.5926632948513,98.51450825233057,98.41276544180789,98.36092438935121,98.2378053736427,98.00600174069348,97.84084202458325,99.46
5.0,0.4,10,99.21381345929737,99.19330307171447,99.16297677655055,99.11104173363005,99.05638247390918,99.00080914028335,98.88804302035935,98.75702352752069,98.5937109126837,98.43442408767274,99.58
5.0,0.5,10,98.76647611095972,98.69276752514946,98.57376212793486,98.47963496225536,98.37700659806902,98.27144945344499,98.01394868433947,97.77790279326503,97.57737202819337,96.91887440350786,99.36
50.0,0.05,10,97.19038164515375,97.13074947307763,97.07584016801316,97.01100605176838,96.95153016799696,96.87862514079055,96.80305469374154,96.55352040086188,96.3563836419425,95.80123969376233,98.59
50.0,0.15,10,97.5305276081918,97.45712434950111,97.33999324918994,97.20319204307742,97.06698496567972,96.82893519006852,96.65406875751543,96.4681011012812,96.34829712980198,96.29434552094683,98.73
50.0,0.1,10,96.9157689935336,96.86907924161358,96.77681540499627,96.69731715179664,96.41983021161714,96.15362279115807,95.9506459373064,95.76093564070983,95.52731419414474,93.88267351787017,98.54
50.0,0.25,10,96.95924823158136,96.88626985030862,96.80126122751447,96.72617096206635,96.65383619969312,96.62137471024697,96.57224772082377,96.40007697431865,96.1497188662253,95.86347019109421,98.53
50.0,0.2,10,97.33767379598247,97.19571904887516,97.00336578834512,96.87998399906157,96.53814798656664,96.28432838760489,96.08571549732518,95.89712718789926,95.78710433730338,95.71286365665568,98.57
50.0,0.35,10,96.69435441010384,96.6267906136972,96.48771024761723,96.41287929878241,96.32982438938397,96.21625995616843,96.04859683884179,95.88099927897841,95.64629210104367,95.45651040007569,98.45
50.0,0.3,10,97.2168524220606,97.15242426900966,97.04272318158617,96.92664400797125,96.77194196988414,96.69500630884133,96.54925866597232,96.16721640850018,95.97594104672305,95.43125483052343,98.64
50.0,0.45,10,96.66543330029499,96.53237886397157,96.20871973187707,95.99449041133204,95.79314776696927,95.66668693146751,95.39743848737676,95.16397095181796,95.03627198374615,94.01628915952956,98.45
50.0,0.4,10,96.21385796946112,96.08748955461702,95.95034479753853,95.82033467688602,95.49333861198187,95.24691131104633,95.09736968002333,94.89651884804996,94.43926931784488,93.75302988084465,98.23
50.0,0.5,10,96.72571765346498,96.60732688988644,96.46261772498667,96.27912671884675,96.18605636479798,96.0661186980619,95.81217137069189,94.8600322761617,93.65109804969019,92.89025021033031,98.36
55.0,0.05,10,96.57285983682031,96.47649070860024,96.4217845213308,96.31687393517271,96.17431940946649,96.04759514936005,95.93642386652272,95.85388655667843,95.78905693097732,95.73671837929733,98.37
55.0,0.15,10,96.08026322292535,95.96281498167608,95.83606743311945,95.62040242635715,95.34865084577996,95.03258625402201,94.45395886754602,93.97190899635044,93.77663995507778,92.03934094456888,98.08
55.0,0.1,10,96.50407487483538,96.43553166763455,96.36199563382607,96.28267297131195,96.15395668838572,96.05996731780641,95.93081849864058,95.53938207540232,95.35350787476257,94.7445462358873,98.39
55.0,0.25,10,96.11328004885024,95.95975035836204,95.80650037012042,95.68875083413025,95.56017369113678,95.34419195174917,95.1724721893365,94.43182269957148,93.51808564723055,92.83639843772417,98.11
55.0,0.2,10,96.14181198463652,96.02591024417521,95.80200003965052,95.60685219751531,95.34464943159952,95.08203721762068,94.96737894315434,94.80032835080179,94.51221201599711,93.82640358366044,98.13
55.0,0.35,10,96.85724135225493,96.82536695083589,96.7745959206786,96.74461675124056,96.69264499028166,96.66004224637558,96.6236204335236,96.59872643885437,96.56604085920337,96.28220787921258,98.4
55.0,0.3,10,95.9146831413484,95.80127299933508,95.72997574132955,95.50636492011654,95.21496522521646,94.91414924375113,94.76279324598326,94.60160192678615,94.47263012065646,94.39733309115148,98.09
55.0,0.45,10,96.24350881744039,96.0692213861348,95.94695715475622,95.85396409452488,95.67404126352014,95.26268932706407,95.05349858258586,93.9234217909301,92.80772747163931,92.07187086901422,98.11
55.0,0.4,10,95.78443717172686,95.75438852205654,95.62089548942535,95.48465936364566,95.34804886782794,95.28673553584072,95.23076228089961,95.1727970019717,95.03256139365674,94.74825170069933,98.02
55.0,0.5,10,95.59235585297415,95.41100479477548,95.28319373016531,95.15206201326235,94.9562036363578,94.50764743682694,94.20892425239788,93.99069715107345,93.77915105018886,93.45458747706209,97.96
60.0,0.05,10,95.6201654775836,95.52312278968442,95.40945047478917,95.2515766475489,94.9540317270538,94.74668188031247,94.56860233056824,94.18411600053473,93.9038709812418,93.58284795100326,98.08
60.0,0.15,10,96.87189994927141,96.83721885794854,96.72784629570879,96.63639446639594,96.5821329802437,96.50842390136798,96.41885783172395,96.23731726339273,96.016516507006,95.33972538081342,98.49
60.0,0.1,10,96.22695311706394,96.15969784105746,96.00535966760009,95.88662206371772,95.78054467771673,95.5419443139738,95.32120426931029,95.15882121725298,94.8573167651642,94.32430502887884,98.29
60.0,0.25,10,96.17312005795198,96.12335913743833,96.05952956899527,96.01567859769428,95.64595062243266,95.39113091338385,94.96949607107473,94.38117684331291,94.13163670427166,93.0019411960229,98.02
60.0,0.2,10,95.95610578684364,95.87349000190854,95.68584802546468,95.51302551273118,95.44934950115237,95.04757570212897,94.60791408340108,94.22586086062155,93.97518415453192,93.60905018827076,98.13
60.0,0.35,10,95.28739454668491,95.20480810133252,95.11038898942238,94.94523660538285,94.82163614871108,94.65106414671472,94.49661006542091,94.28482922018827,94.09918731289446,93.43274537372575,97.71
60.0,0.3,10,95.80429164181659,95.66694444519995,95.57330258318191,95.40582307918169,95.3074443653721,95.15805062006356,95.02263718349661,94.68894244909416,94.52256894226217,94.07044760277766,97.95
60.0,0.45,10,95.27280057289073,95.01962486199511,94.7822357278563,94.58246907199722,94.45912951714237,94.29082166419245,94.20425230528997,93.20601945905588,92.02666546467866,91.22329100908057,97.69
60.0,0.4,10,95.41874889986885,95.32836656092776,95.12699198858766,94.95119941557165,94.8384944384822,94.71037032232886,94.64574565400078,94.43198655933291,94.25415909872589,93.6296930681383,97.83
60.0,0.5,10,95.48928193819222,95.38028355722854,95.22824850434523,95.04063799838165,94.81161789342863,94.48962783273454,94.03844564433494,93.66219992691065,93.45006147153484,92.7324106967946,97.86
65.0,0.05,10,96.2665103977917,96.13966174435029,96.04439156670907,95.94467908993612,95.89371290252963,95.78594752536773,95.69700446620661,95.59487608186718,95.32651546417199,95.09253233507374,98.14
65.0,0.15,10,93.54382098734709,93.45389830992623,93.29673937023163,93.00307627627592,92.80382730095096,92.62761509485298,92.52533009560182,92.31086831575321,92.065601494648,91.88910728071487,97.1
65.0,0.1,10,96.2066455746269,96.14354069673925,96.09009549242835,96.02227979225835,95.95917443843774,95.87331310092904,95.82769629516407,95.70756795928273,95.44629851513224,95.31503527633572,98.13
65.0,0.25,10,94.89283944623088,94.76000285126065,94.64228734129841,94.54198910672375,94.40738535215623,94.2478475704919,93.82935226538427,92.52950408752855,91.35196733434596,90.59628491400701,97.62
65.0,0.2,10,95.18759697217078,95.01909116645419,94.75561972181225,94.63743805243499,94.52784439075081,94.25779897561316,93.78725220229695,93.45578504022765,90.90865821680649,89.09649070716442,97.59
65.0,0.35,10,95.94410186822347,95.846802198,95.75717638541079,95.56631833543565,95.45262240538112,95.35078210741257,95.29228504822241,95.21610598290754,94.35223119747425,93.75787564938199,97.86
