,speed
669,4620.360959779182
670,4641.893195215132
671,4610.598203557479
672,4497.393319433546
673,4298.965570083976
674,4298.965570083976
675,4298.965570083976
676,4298.965570083976
677,4298.965570083976
678,4298.965570083976
679,4088.7592204449643
680,3916.3287757036983
681,4029.355303175224
682,4125.3975235697535
683,4125.3975235697535
684,4125.3975235697535
685,4125.3975235697535
686,4125.3975235697535
687,4125.3975235697535
688,4125.3975235697535
689,4125.3975235697535
690,4125.3975235697535
691,4208.134731742542
692,3879.923583121976
693,3862.1600402126132
694,3862.1600402126132
695,3862.1600402126132
696,3862.1600402126132
697,3862.1600402126132
698,3862.1600402126132
699,3862.1600402126132
700,3862.1600402126132
701,3862.1600402126132
702,3792.8600035319314
703,3783.6589148442463
704,4190.088095017922
705,4427.641123545469
706,4427.641123545469
707,4427.641123545469
708,4427.641123545469
709,4427.641123545469
710,4427.641123545469
711,4427.641123545469
712,4427.641123545469
713,4428.210640490784
714,4389.87455913515
715,4226.053018221156
716,3929.216836947802
717,3929.216836947802
718,3929.216836947802
719,3929.216836947802
720,3929.216836947802
721,3929.216836947802
722,3929.216836947802
723,3929.216836947802
724,3923.576913698795
725,3862.0860828033956
726,3834.0442545042556
727,3965.313786996968
728,4264.816259437938
729,4284.359364795475
730,4284.359364795475
731,4284.359364795475
732,4284.359364795475
733,4284.359364795475
734,4284.359364795475
735,4284.359364795475
736,4284.359364795475
737,4277.92183564438
738,4084.3792239558684
739,4041.0507406689653
740,4157.624125498993
741,4157.624125498993
742,4157.624125498993
743,4157.624125498993
744,4157.624125498993
745,4157.624125498993
746,4157.624125498993
747,4157.624125498993
748,4157.624125498993
749,4230.34357994808
750,4269.992998645553
751,4238.015438045482
752,4154.8499637115
753,4103.770071595458
754,4121.946023829706
755,4121.946023829706
756,4121.946023829706
757,4121.946023829706
758,4121.946023829706
759,4121.946023829706
760,4121.946023829706
761,4121.946023829706
762,4127.0336722414595
763,4137.053784418234
764,4059.109331020767
765,4018.4245486842246
766,4031.3105147510123
767,4054.260173340105
768,4040.7720077231293
769,4040.7720077231293
770,4040.7720077231293
771,4040.7720077231293
772,4040.7720077231293
773,4040.7720077231293
774,4040.7720077231293
775,4040.7720077231293
776,4033.9664087036213
777,3911.1551058795303
778,3695.188724519984
779,3733.7280445310203
780,3793.4094546143883
781,3793.4094546143883
782,3793.4094546143883
783,3793.4094546143883
784,3793.4094546143883
785,3793.4094546143883
786,3793.4094546143883
787,3793.4094546143883
788,3810.2189136394863
789,3943.7673423910696
790,4305.87480379935
791,4377.432117413406
792,4283.951879383647
793,4283.951879383647
794,4283.951879383647
795,4283.951879383647
796,4283.951879383647
797,4283.951879383647
798,4232.95727746721
799,4140.558332025661
800,4034.351637641192
801,4053.369116304519
802,4092.518480399935
803,4050.7757664314267
804,4050.7757664314267
805,4050.7757664314267
806,4050.7757664314267
807,4050.7757664314267
808,4050.7757664314267
809,4050.7757664314267
810,4050.7757664314267
811,4050.7757664314267
812,3985.934053172698
813,3941.2691461915765
814,4002.0173070256405
815,4257.259107849088
816,4331.685719651248
817,4331.685719651248
818,4331.685719651248
819,4331.685719651248
820,4331.685719651248
821,4331.685719651248
822,4331.022465838538
823,4250.592921961122
824,4204.486318122136
825,4141.918666742028
826,4177.586676701606
827,4210.488018717852
828,4206.601185886854
829,4206.601185886854
830,4206.601185886854
831,4206.601185886854
832,4206.601185886854
833,4206.601185886854
834,4206.601185886854
835,4206.601185886854
836,4206.601185886854
837,4150.942307165664
838,3956.1563799189657
839,3797.7430370305433
840,3836.9507779341216
841,3836.9507779341216
842,3836.9507779341216
843,3836.9507779341216
844,3836.9507779341216
845,3836.9507779341216
846,3836.9507779341216
847,3836.9507779341216
848,3950.731537216413
849,4311.880771323892
850,4205.20577201496
851,4181.265197303113
852,4181.265197303113
853,4181.265197303113
854,4181.265197303113
855,4181.265197303113
856,4181.265197303113
857,4181.265197303113
858,4150.795016332193
859,4001.5431432594714
860,3862.026641475556
861,3858.898350090529
862,3932.4492946900614
863,3979.1930819826052
864,4008.08413566305
865,4010.2199386474363
866,4010.2199386474363
867,4010.2199386474363
868,4010.2199386474363
869,4010.2199386474363
870,4010.2199386474363
871,4010.2199386474363
872,4010.2199386474363
873,4014.06726494003
874,3730.900386463455
875,3588.956932293231
876,3588.956932293231
877,3588.956932293231
878,3588.956932293231
879,3588.956932293231
880,3588.956932293231
881,3588.956932293231
882,3588.956932293231
883,3548.505624870486
884,3810.3841259804212
885,4145.921924618303
886,4149.165290312593
887,4149.165290312593
888,4149.165290312593
889,4149.165290312593
890,4149.165290312593
891,4149.165290312593
892,4149.165290312593
893,4143.778959815398
894,4095.9281981520185
895,4049.7032066809074
896,4566.92168236027
897,4566.92168236027
898,4566.92168236027
899,4566.92168236027
900,4566.92168236027
901,4566.92168236027
902,4566.92168236027
903,4586.362946704479
904,4778.135199813836
905,4647.608246556202
906,4511.28649055897
907,4405.631663135357
908,4405.631663135357
909,4405.631663135357
910,4405.631663135357
911,4405.631663135357
912,4405.631663135357
913,4405.631663135357
914,4405.631663135357
915,4398.039235257962
916,4323.800795096103
917,4204.957452518583
918,4086.3304128961977
919,4188.2234824691095
920,4286.541429147958
921,4286.541429147958
922,4286.541429147958
923,4286.541429147958
924,4286.541429147958
925,4286.541429147958
926,4286.541429147958
927,4293.610722369088
928,4282.902201843364
929,4251.095383838526
930,4168.519680919952
931,4080.4620291589545
932,4053.2726055439352
933,4133.0540386860785
934,4133.0540386860785
935,4133.0540386860785
936,4133.0540386860785
937,4133.0540386860785
938,4133.0540386860785
939,4133.0540386860785
940,4133.0540386860785
941,4195.819757809909
942,4032.3300642643426
943,3975.584228890339
944,3961.1547540476868
945,3978.505568151742
946,3978.505568151742
947,3978.505568151742
948,3978.505568151742
949,3978.505568151742
950,3978.505568151742
951,3978.505568151742
952,3978.505568151742
953,4040.2995858414733
954,4123.825672393199
955,4117.25912475081
956,4027.3874980684964
957,3948.956580188894
958,3958.0780065765625
959,3958.0780065765625
960,3958.0780065765625
961,3958.0780065765625
962,3958.0780065765625
963,3958.0780065765625
964,3958.0780065765625
965,3993.9092986433557
966,4259.629677505578
967,4429.775113826424
968,4486.449203721853
969,4433.685246112857
970,4390.224123826386
971,4390.224123826386
972,4390.224123826386
973,4390.224123826386
974,4390.224123826386
975,4390.224123826386
976,4390.224123826386
977,4294.9018371359825
978,4108.878845767684
979,3973.6136735359564
980,4018.964478429733
981,4071.246305234402
982,4071.246305234402
983,4071.246305234402
984,4071.246305234402
985,4071.246305234402
986,4071.246305234402
987,4071.246305234402
988,4071.246305234402
989,4077.2591954118884
990,4060.795376676536
991,4020.2312145727446
992,4118.97546750292
993,4118.97546750292
994,4118.97546750292
995,4118.97546750292
996,4118.97546750292
997,4118.97546750292
998,4118.97546750292
999,4118.97546750292
1000,4135.127638378687
1001,4251.080549032582
1002,4210.070325649841
1003,4096.424022331318
1004,4022.5932094753066
1005,4025.7281168095974
1006,4025.7281168095974
1007,4025.7281168095974
1008,4025.7281168095974
1009,4025.7281168095974
1010,4025.7281168095974
1011,4025.7281168095974
1012,4025.7281168095974
1013,4032.095609583609
1014,3852.344021618095
1015,3813.3333689871943
1016,3792.53676780686
1017,3835.954105077758
1018,3879.66328184504
1019,3879.66328184504
1020,3879.66328184504
1021,3879.66328184504
1022,3879.66328184504
1023,3879.66328184504
1024,3879.66328184504
1025,3881.264258652912
1026,4569.724206926154
1027,4876.592208770315
1028,4949.621023338786
1029,4995.986477368922
1030,4981.142301725304
1031,4978.740948872626
1032,4978.740948872626
1033,4978.740948872626
1034,4978.740948872626
1035,4978.740948872626
1036,4978.740948872626
1037,4978.740948872626
1038,4895.404197153961
1039,4798.218873088127
1040,4652.693278039235
1041,4528.264509142138
1042,4399.112278829685
1043,4253.041068148454
1044,4253.041068148454
1045,4253.041068148454
1046,4253.041068148454
1047,4253.041068148454
1048,4253.041068148454
1049,4253.041068148454
1050,4184.515781424772
1051,3808.467337224866
1052,3647.2432675962773
1053,3655.9576579391364
1054,3655.9576579391364
1055,3655.9576579391364
1056,3655.9576579391364
1057,3655.9576579391364
1058,3655.9576579391364
1059,3655.9576579391364
1060,3655.9576579391364
1061,3655.9576579391364
1062,3724.2685293145764
1063,3936.723806514833
1064,4124.969979835839
1065,4161.946663694625
1066,4141.131033553429
1067,4110.136832438186
1068,4084.2846999235176
1069,4084.2846999235176
1070,4084.2846999235176
1071,4084.2846999235176
1072,4084.2846999235176
1073,4084.2846999235176
1074,4084.2846999235176
1075,4065.389551665955
1076,3902.978523055206
1077,3703.614693975
1078,3727.660241316
1079,3734.2892300846033
1080,3734.2892300846033
1081,3734.2892300846033
1082,3734.2892300846033
1083,3734.2892300846033
1084,3734.2892300846033
1085,3734.2892300846033
1086,3734.2892300846033
1087,3935.306970630986
1088,4167.551719674591
1089,4161.483394634535
1090,4138.493818795944
1091,4097.502224486441
1092,4035.1714854363845
1093,4035.1714854363845
1094,4035.1714854363845
1095,4035.1714854363845
1096,4035.1714854363845
1097,4035.1714854363845
1098,4035.1714854363845
1099,4028.7055580694214
1100,3988.884055545494
1101,4528.833848669818
1102,4798.042941196368
1103,4798.042941196368
1104,4798.042941196368
1105,4798.042941196368
1106,4798.042941196368
1107,4798.042941196368
1108,4798.042941196368
1109,4798.042941196368
1110,5039.366052083415
1111,4867.384735944083
1112,4669.018420098215
1113,4640.805079352009
1114,4640.805079352009
1115,4640.805079352009
1116,4640.805079352009
1117,4640.805079352009
1118,4640.805079352009
1119,4640.805079352009
1120,4635.950227302348
1121,4395.591758837396
1122,4244.05094356337
1123,4105.23985257821
1124,4159.026384163354
1125,4159.026384163354
1126,4159.026384163354
1127,4159.026384163354
1128,4159.026384163354
1129,4159.026384163354
1130,4159.026384163354
1131,4159.026384163354
1132,4185.539548157516
1133,4189.598418365312
1134,4142.061230725595
1135,4102.969665419902
1136,4177.842109151156
1137,4182.359397077655
1138,4182.359397077655
1139,4182.359397077655
1140,4182.359397077655
1141,4182.359397077655
1142,4182.359397077655
1143,4182.359397077655
1144,4182.359397077655
1145,4130.906226150063
1146,4071.258581851179
1147,3975.148810798259
1148,3953.947796692172
1149,4097.482793373735
1150,4097.482793373735
1151,4097.482793373735
1152,4097.482793373735
1153,4097.482793373735
1154,4097.482793373735
1155,4097.482793373735
1156,4097.482793373735
1157,4097.482793373735
1158,4208.951851413766
1159,4129.66384370785
1160,4039.6203628105336
1161,3955.0241361220283
1162,3948.396928582956
1163,3948.396928582956
1164,3948.396928582956
1165,3948.396928582956
1166,3948.396928582956
1167,3948.396928582956
1168,3948.396928582956
1169,3948.396928582956
1170,4634.02642723776
1171,5205.019293902395
1172,5205.019293902395
1173,5205.019293902395
1174,5205.019293902395
1175,5205.019293902395
1176,5205.019293902395
1177,5205.019293902395
1178,5224.336181883856
1179,4865.97804046626
1180,4651.892542563039
1181,4651.892542563039
1182,4651.892542563039
1183,4651.892542563039
1184,4651.892542563039
1185,4651.892542563039
1186,4633.946347445962
1187,4547.009566196237
1188,4427.15727950124
1189,4281.426971501261
1190,4173.53176045986
1191,4115.444279434697
1192,4169.3818390997185
1193,4187.68717575654
1194,4187.68717575654
1195,4187.68717575654
1196,4187.68717575654
1197,4187.68717575654
1198,4187.68717575654
1199,4187.68717575654
1200,4227.662408777006
1201,4242.253151246424
1202,4185.738657394018
1203,4074.7390522131345
1204,4018.8308630932393
1205,4019.7472515939144
1206,4026.124706191455
1207,4026.124706191455
1208,4026.124706191455
1209,4026.124706191455
1210,4026.124706191455
1211,4026.124706191455
1212,4026.124706191455
1213,4027.878636809078
1214,4010.9985847304115
1215,4137.846745154221
1216,4231.434871487864
1217,4231.434871487864
1218,4231.434871487864
1219,4231.434871487864
1220,4231.434871487864
1221,4231.434871487864
1222,4231.434871487864
1223,4238.222142318702
1224,3970.2066639980562
1225,3906.3748984439812
1226,3906.3748984439812
1227,3906.3748984439812
1228,3906.3748984439812
1229,3906.3748984439812
1230,3906.3748984439812
1231,3906.3748984439812
1232,3910.5352535225957
1233,4237.659920030437
1234,4480.274252859669
1235,4480.274252859669
1236,4480.274252859669
1237,4480.274252859669
1238,4480.274252859669
1239,4480.274252859669
1240,4480.274252859669
1241,4455.860093969865
1242,4241.785846091901
1243,4112.302260900793
1244,4007.2552163258865
1245,4007.2552163258865
1246,4007.2552163258865
1247,4007.2552163258865
1248,4007.2552163258865
1249,4007.2552163258865
1250,4007.2552163258865
1251,4007.2552163258865
1252,3543.0990001360897
1253,3543.0990001360897
1254,3543.0990001360897
1255,3543.0990001360897
1256,3543.0990001360897
1257,3543.0990001360897
1258,3543.0990001360897
1259,3543.0990001360897
1260,4480.4866224577045
1261,4480.4866224577045
1262,4480.4866224577045
1263,4480.4866224577045
1264,4480.4866224577045
1265,4480.4866224577045
1266,4782.166872277393
1267,4485.860672217275
1268,4485.860672217275
1269,4485.860672217275
1270,4485.860672217275
1271,4485.860672217275
1272,4485.860672217275
1273,4485.860672217275
1274,3726.739597520789
1275,3726.739597520789
1276,3726.739597520789
1277,3726.739597520789
1278,3726.739597520789
1279,3726.739597520789
1280,3661.50479702821
1281,4454.387148395344
1282,4454.387148395344
1283,4454.387148395344
1284,4454.387148395344
1285,4454.387148395344
1286,4454.387148395344
1287,4427.960128261605
1288,4427.960128261605
1289,4427.960128261605
1290,4427.960128261605
1291,4427.960128261605
1292,4427.960128261605
1293,4427.960128261605
1294,3927.946120845354
1295,3678.698577774828
1296,3678.698577774828
1297,3678.698577774828
1298,3678.698577774828
1299,3678.698577774828
1300,3678.698577774828
1301,3678.698577774828
1302,4426.42024580711
1303,4426.42024580711
1304,4426.42024580711
1305,4426.42024580711
1306,4426.42024580711
1307,4426.42024580711
1308,4426.42024580711
1309,4594.934519595917
1310,4415.288521050294
1311,4415.288521050294
1312,4415.288521050294
1313,4415.288521050294
1314,4415.288521050294
1315,4415.288521050294
1316,3668.9748830117023
1317,3668.9748830117023
1318,3668.9748830117023
1319,3668.9748830117023
1320,3668.9748830117023
1321,3668.9748830117023
