delay_mean,loss_mean,control_interval,sla(90%),sla(91%),sla(92%),sla(93%),sla(94%),sla(95%),sla(96%),sla(97%),sla(98%),sla(99%),avg_precision
2,0.11,20,99.27337476154345,99.24136532322045,99.20502469777162,99.15926463376714,99.11534506910871,99.07615456304514,99.0331176591192,98.98095251035771,98.91263839153841,98.37576033400308,99.55
2,0.12,20,99.2219275340092,99.18082487794014,99.1510884388305,99.10621150087952,99.06789671809317,99.0293456180704,98.9950230077525,98.95677061226843,98.86579670826501,98.55337047495141,99.56
2,0.13,20,99.20335932288286,99.1619664071916,99.1299293631301,99.09594657151932,99.05833793124312,99.02677463636455,98.98255251283034,98.9291061545375,98.84615723942932,98.4792750883869,99.55
2,0.14,20,99.14451570447021,99.10446837627207,99.06913035677314,99.03294253762883,98.97876300970836,98.91698567141891,98.85220867421873,98.74262958836599,98.55312252837204,98.27606864749269,99.53
2,0.15,20,99.13399254669336,99.1088861858219,99.07237760541504,99.04312657156846,99.0026775512887,98.96462816378884,98.88941702790838,98.66225688925223,98.38629425837725,97.83034070126773,99.53
2,0.16,20,99.2058304017926,99.17088505042612,99.13035695120477,99.08145318423288,99.0335066081519,98.9881476870661,98.92622204104822,98.7717321272127,98.50911125730693,98.14150607532449,99.55
2,0.17,20,99.15806603178405,99.12610261102931,99.09769800800373,99.0633148491792,99.01820991143981,98.98116196023851,98.91726687926469,98.75948382337168,98.52860336304428,98.25363953396035,99.55
2,0.18,20,99.05067697255514,99.021574336561,98.98688662807882,98.95205730065015,98.90144440978705,98.83493037495067,98.72023544765794,98.5615654631544,98.40110840287014,98.20077841400192,99.49
2,0.19,20,99.0037408784759,98.96727819993959,98.9322741506207,98.896567148862,98.80069748069063,98.67560833053567,98.51650693953246,98.36379289910998,98.21971684730383,97.61841067209583,99.47
2,0.2,20,99.00218794543319,98.9644651487268,98.91647813305978,98.87513483444918,98.78450521797954,98.67070521903592,98.51002749320249,98.3871746319318,98.20889309559526,97.74308383583846,99.48
2,0.21,20,99.10961255650543,99.07258233801781,99.03632959836584,98.99474471941542,98.95675329553686,98.86661640750438,98.74274989425031,98.56682463924427,98.3548580797914,98.13001406794638,99.53
2,0.22,20,99.03201200987652,99.00699959685485,98.97285246274112,98.95166642351023,98.89896821245524,98.84062587919772,98.76433886789607,98.5861140012997,98.44390929418341,98.22334228362462,99.5
2,0.23,20,98.90130602543604,98.86115169923264,98.81350367219193,98.74010958647511,98.61292538991336,98.54312817994084,98.41217960403421,98.30061995905643,98.10269392431714,97.63568216339593,99.44
2,0.24,20,99.0251407104212,99.0034581259334,98.97754761705092,98.94005119826777,98.88823471899087,98.82789833966169,98.74608417318993,98.56644363734502,98.34682225776021,97.94657353682709,99.48
2,0.25,20,99.03251407862396,98.99265169513974,98.96289894442315,98.91868561269973,98.87489377504922,98.81777569980304,98.720796686949,98.54865546567704,98.4281621559389,98.26940388192492,99.49
2,0.26,20,98.81526975578933,98.72177457037112,98.63237810251768,98.56120809667911,98.47183727892012,98.40481543200792,98.30233400896358,98.16078496686974,97.84486595147158,97.60382777288035,99.43
2,0.27,20,98.88686131561143,98.83480856075937,98.77432249967806,98.68757197550313,98.59148242187612,98.47812952911084,98.37514854560871,98.28883777244444,98.20933221646531,97.8526469775464,99.44
2,0.28,20,98.94903382209584,98.90219481647183,98.85870402365802,98.78721254680414,98.69231999542767,98.58692892128565,98.51091226845966,98.40561182883276,98.26232302385905,97.91670147572037,99.48
2,0.29,20,98.75414672212194,98.68403688455447,98.5704977717059,98.50639755021709,98.43938448842586,98.36736625167318,98.30316269870319,98.20314289424707,98.00018784666962,97.57218496856034,99.43
2,0.3,20,98.88289374490589,98.83827538240841,98.76280954572415,98.66263712608588,98.5515741568701,98.43782600627978,98.34668980683459,98.20873547745741,98.01776251539206,97.558456170794,99.43
2,0.31,20,98.76107814536292,98.68789850597125,98.58288959675549,98.49068512335377,98.40737638645194,98.30464819487135,98.18403314566456,97.81525830989449,97.42411205982114,96.90036547568755,99.39
2,0.32,20,98.68552093510128,98.6108149225867,98.50594502616237,98.4114072297292,98.31348518507055,98.20040113002676,97.98743160231157,97.7571075186486,97.46955390980422,96.76515328479381,99.34
2,0.33,20,98.74003700102796,98.66719401569023,98.57823667968744,98.45840618740051,98.3687353143991,98.26159922272845,98.06559723262947,97.73540626207412,97.46423909138646,96.7171453294158,99.37
2,0.34,20,98.87063002071788,98.79112312721986,98.69195697260085,98.60058695895059,98.50717261141021,98.41647224102915,98.2856799677118,98.11159000839325,97.78383137386656,97.19629019205034,99.42
2,0.35,20,98.52266050222644,98.42848830870437,98.33792794524844,98.2226875315393,98.08254658962416,97.8958494419955,97.737975112171,97.61520621080993,97.41312877065208,96.75008427849545,99.31
2,0.36,20,98.67124257625275,98.5888353105404,98.5286545480558,98.44029773739707,98.39473147411286,98.30973927005867,98.2236531501612,98.0540576346498,97.79165985050228,97.49419615073076,99.36
2,0.37,20,98.66465600683314,98.5651429369327,98.47991224851113,98.40803181842138,98.30838628370469,98.1954454952436,98.07185546682831,97.91654758942796,97.7292982883521,96.91610873909258,99.36
2,0.38,20,98.2317717531803,98.13214910217621,97.99230710294803,97.86034109166238,97.72521021815795,97.58897640112724,97.4369082761416,97.19846168353311,96.7106360744618,95.91670283062653,99.19
2,0.39,20,98.36191779699506,98.31210845852434,98.24352586678378,98.14794582274736,97.98721833829536,97.8324724950719,97.66958759793712,97.46756904653469,97.02097243520299,96.57617266327301,99.24
2,0.4,20,98.10032113646352,97.95854577736226,97.81412823200408,97.66628448253192,97.53054059802301,97.35359246367773,96.95790752588834,96.5829423856941,96.06407930114416,95.17098772927251,99.12
2,0.41,20,98.26090783962115,98.1762487720741,98.03100687635529,97.90729295318343,97.75472555710266,97.53575826516897,97.34018112482106,97.06072786196184,96.67338959528227,95.77773410140402,99.18
2,0.42,20,97.98233294271066,97.87711264651497,97.71771493908152,97.5498374468812,97.42557556750562,97.2915281795089,97.02747728044088,96.70404639085267,96.23071508415374,95.60664861317791,99.1
2,0.43,20,98.24431019323922,98.1285704790342,97.9540761005462,97.77725553425573,97.59558514162491,97.36441362368272,97.11213679979267,96.7871692848453,96.39292375500642,95.6125050588408,99.16
2,0.44,20,97.83237754986877,97.669311447651,97.50962669698791,97.38266606211015,97.15606220037581,96.92605631385428,96.67870004123863,96.08859848434949,95.00428742321998,92.67801424403079,99.03
2,0.45,20,98.31382636741183,98.26174768943218,98.18126763044181,98.07443659195945,97.95313821540702,97.79041777627066,97.60292694441411,97.13560480042014,96.63401680653334,95.99044439273511,99.19
2,0.46,20,98.1425495146157,98.02991198445699,97.91764972364463,97.79925214583376,97.6502494343355,97.52811523254447,97.3957187587313,97.13778183491019,96.83757481266473,96.28555073124596,99.16
2,0.47,20,98.13890634810834,98.05405466124384,97.94871097898562,97.84187523836542,97.71205358803132,97.57815522727765,97.39178490501071,97.13077933306107,96.82146524276621,96.3140894149607,99.18
2,0.48,20,97.94112647557279,97.82692854177296,97.71360307652894,97.56747388090227,97.42044713726187,97.20882033527312,96.97819940665347,96.73572752470022,96.44894563519574,95.9408835846824,99.06
2,0.49,20,97.4902235191885,97.37094118993886,97.12924715502797,96.87006566731411,96.6177322415169,96.3735328741043,96.0262570279608,95.70802716547155,95.25647495723955,94.37018772821136,98.89
2,0.5,20,97.49052726855986,97.38663116266034,97.19046308984296,97.0379202267591,96.8184545940476,96.58342357782136,96.36493028323363,96.01881527953184,95.33479153793171,94.73849146482613,98.88
3,0.01,20,99.47058638331409,99.46430201736408,99.45751779889487,99.44698812286022,99.43702877945991,99.42657745951757,99.41289897366977,99.40072091467978,99.37978702367433,99.32158148082517,99.62
3,0.02,20,99.4434248684439,99.4361680376979,99.42655633787247,99.4201474237131,99.41073328923093,99.39727965750673,99.38269603586248,99.35922484811177,99.29740427374577,99.06729909748296,99.61
3,0.03,20,99.43811918049744,99.429937887772,99.42288488289022,99.41357586034225,99.39760826457896,99.38188844969385,99.34928034111809,99.29460295749708,99.14276433646535,98.91794395596358,99.59
3,0.04,20,99.43980026039122,99.42920182222207,99.41868474481912,99.40735076687236,99.39077266402133,99.37663060321982,99.35505149662902,99.3224500360639,99.2255255728319,99.0184475504582,99.61
3,0.05,20,99.3533691893345,99.33189128129683,99.3017265231583,99.27322823784621,99.23758488088555,99.18424110827875,99.12768763542057,99.06198537066183,99.00820704914085,98.9496432809867,99.57
3,0.06,20,99.37441536024517,99.3599945414161,99.32834588984753,99.29342469076535,99.24368280160594,99.18698129539142,99.12425898975899,99.08818607955038,99.01359117741399,98.93040406574707,99.58
3,0.07,20,99.38566568478197,99.36691198615968,99.3357672790119,99.31026297907803,99.26419004272019,99.20710279096372,99.13522335121651,99.05081864474165,98.97858516708044,98.87101255202408,99.59
3,0.08,20,99.3068110335359,99.26617805002277,99.22504603931093,99.17516068742451,99.13256681459197,99.08620407008053,99.03530257745098,98.99251825029795,98.91858638717879,98.66684720453478,99.56
3,0.09,20,99.37682455493632,99.35722226787954,99.32901864644526,99.29318775825472,99.25274877245296,99.1871063924535,99.124134244159,99.05316545948249,98.98966820407895,98.89500339082332,99.59
3,0.1,20,99.3008040286316,99.27033240527136,99.22932716904458,99.18550275777054,99.14334450690042,99.08232638458281,99.0317456244751,98.98410708559877,98.93591372297195,98.71335098486935,99.57
3,0.11,20,99.24164693615386,99.2160750215624,99.17612816177919,99.14867737260106,99.11854754357027,99.08396040288717,99.03919261751032,98.99079561156472,98.93292772720571,98.7896882228469,99.55
3,0.12,20,99.2292653697588,99.19026749418597,99.13792286232221,99.10484081041469,99.05950421000394,99.00975995288688,98.96325575600319,98.91021887544838,98.8440905632079,98.62826293755442,99.54
3,0.13,20,99.17399791832653,99.13763984119272,99.10100347455665,99.06563809294225,99.03132720072156,98.98291123626976,98.93061876262882,98.860814479233,98.73091809502709,98.27398963108843,99.53
3,0.14,20,99.16716577707254,99.12927829321255,99.10075973479933,99.06610395047578,99.02345810544918,98.9852101795082,98.94869153129281,98.88531045091788,98.7906570372495,98.44862440258265,99.53
3,0.15,20,99.13795792036213,99.09882132192719,99.06367530534592,99.02914326562568,98.98846050264677,98.93859947674997,98.88405100623778,98.79555496026683,98.70233048517412,98.47024457667045,99.53
3,0.16,20,99.24042111158141,99.20896114219936,99.18220589106225,99.14637595291893,99.10653375517396,99.06417305848171,99.01268257551757,98.95513188833824,98.83677092880852,98.56149472747268,99.57
3,0.17,20,99.09424765223584,99.06128346177306,99.03966060094697,99.00886336319289,98.96511841046578,98.91870727251862,98.87316861249153,98.78416502105654,98.55635110735047,98.24992161097447,99.52
3,0.18,20,99.13244339303618,99.10180514070221,99.06576018964431,99.03609143995783,98.98877254090333,98.95489921018543,98.90656564174046,98.82453170186807,98.57712275661555,98.3353929846468,99.52
3,0.19,20,99.04471742509034,99.00281460619387,98.97128988506252,98.93497827326493,98.89418948865276,98.83397250889111,98.73300934562475,98.62666238465826,98.44846060941623,98.23588904965247,99.48
3,0.2,20,99.03077182359644,98.98042127664212,98.93937292660512,98.8891851692861,98.79621106612355,98.66939929550499,98.5581796424421,98.4127657654443,98.24854849632023,97.75776596407343,99.49
3,0.21,20,99.09672954244789,99.06008836970122,99.02709958836103,98.99461273575871,98.94435511001404,98.84703324855246,98.7489055596449,98.56607244925318,98.35242193643576,98.24086684823084,99.53
3,0.22,20,98.96178018075423,98.9267230303462,98.89035487068142,98.83667995971004,98.78472035407235,98.72587156199674,98.59818646883063,98.50811539224591,98.30125488400274,98.04224179623908,99.47
3,0.23,20,99.0163503388083,98.98823815148299,98.94299504618843,98.8934561429707,98.82090966158772,98.71007934909075,98.54945213633454,98.40195822836243,98.29319670125606,98.04554972088803,99.47
3,0.24,20,99.02365950144653,98.98742645336925,98.95142446657862,98.90904299747618,98.84484168834113,98.75436041423973,98.6187137973441,98.37944565265906,97.95657570350353,97.45470518765137,99.47
3,0.25,20,98.99703117970448,98.94448565778157,98.89792864214652,98.84919865568229,98.78926099451347,98.69786177529281,98.50278086078261,98.37540798663699,98.13992079851081,97.5499105909494,99.46
3,0.26,20,98.96445297717449,98.92523179140738,98.8692354244454,98.76610920389334,98.60672541240591,98.45349302706434,98.30714317157752,98.1642057202754,97.80943317264344,97.32725498414564,99.45
3,0.27,20,98.8854038526935,98.8239947510474,98.74850052597932,98.64287846242439,98.54599359776104,98.45303341670282,98.36210353972045,98.27462819027377,98.19906677096652,97.9384409089926,99.43
3,0.28,20,98.89291150324277,98.8391818547944,98.78506405349324,98.71055360490767,98.6138914308001,98.5315279496297,98.45285878810104,98.25820187662171,97.82885114280539,97.49085960885282,99.43
3,0.29,20,98.90131538571765,98.84811635808562,98.75642292513596,98.67457890049222,98.56821869573214,98.4434001379328,98.34524741408515,98.21300414397803,97.85612178995325,97.32105879437488,99.42
3,0.3,20,98.67235064167278,98.57514204871975,98.46180050048082,98.39650201824409,98.31182912571145,98.22362963795585,98.02956530425926,97.8530802762159,97.56213486134243,97.04972028322291,99.35
3,0.31,20,98.81603022383224,98.74849892781323,98.65960529242322,98.58206231092016,98.48112269388247,98.34961326135529,98.22108454575017,97.95014528989284,97.54058321682422,96.77779197033658,99.37
3,0.32,20,98.9156586727567,98.87110017227316,98.8300169446049,98.7764408885848,98.69188692988634,98.57617236162581,98.46680402587873,98.34801582114892,98.21899849537132,97.82397689171611,99.44
3,0.33,20,98.79841786053412,98.7330927116589,98.66025025392068,98.57840698038332,98.49801564183257,98.41822127865274,98.32455118430242,98.24452830274508,98.02042805047736,97.70136777090133,99.4
3,0.34,20,98.67886401044942,98.59057734367634,98.49965991349417,98.41675669319328,98.33383882939854,98.2508707793129,98.15024168057549,97.9577274498666,97.6786360838969,97.04105916325909,99.35
3,0.35,20,98.39004819232764,98.31660183687215,98.23182033520263,98.12683515589505,97.94708041447191,97.79850801252982,97.64096432268559,97.49234489167033,97.23587513350103,96.75648244662085,99.26
3,0.36,20,98.49923731817859,98.41174736760442,98.33893672155303,98.27065836306099,98.1405389663666,98.01453116785864,97.83387259453394,97.66569135978658,97.46323537877201,96.12347758508939,99.32
3,0.37,20,98.63048112637311,98.56093102949963,98.48978587680244,98.42044345379634,98.34420445252098,98.26321764448318,98.16728432468439,97.96421010645649,97.64640313988245,97.2037774843387,99.33
3,0.38,20,98.4518599357645,98.39631699758523,98.33489067804867,98.2230900814164,98.08743137202818,97.89330694790364,97.70453678103134,97.53494397211644,97.23485444034037,96.31441893361091,99.25
3,0.39,20,98.37008232435953,98.3145144040931,98.21701623918013,98.13072304701802,97.96406984239219,97.81940191440177,97.6684011599587,97.46581973876076,97.17725984302432,96.63410727084725,99.23
3,0.4,20,98.36454927931612,98.28141572568808,98.18848998430441,98.00051627944303,97.83962610976158,97.65107581606144,97.50325264140179,97.21500507250059,96.83392114187517,95.37193303244234,99.23
3,0.41,20,98.18423759288746,98.11522782183077,98.00028064192406,97.79588289947228,97.61692494117678,97.43621152363202,97.20814497816217,96.98470599546485,96.74945302769665,96.49674512008589,99.16
3,0.42,20,98.55312707462669,98.45852665671062,98.37617226110963,98.30285243511284,98.22902924241676,98.08312895048029,97.78757136179976,97.533590187431,97.30776864578262,96.6563772010365,99.31
3,0.43,20,98.37107058611691,98.29419393762451,98.23621066382219,98.12510671223035,97.9586791909058,97.6966140287142,97.36430538440818,97.03414261084671,96.53477970188764,95.91618416472525,99.19
3,0.44,20,98.21102471076817,98.15147687553956,98.02103534442132,97.92165866175964,97.85552799830637,97.76368504386117,97.63449454580473,97.34641680635664,96.79909713491897,95.9681626671661,99.16
3,0.45,20,97.8473903948062,97.69582321352445,97.5452435575704,97.33723380619563,97.13508119446698,96.8982427729798,96.67607402447959,96.39632038510483,95.9209811761048,95.09180661892398,99.07
3,0.46,20,98.31494647728557,98.23543123673066,98.10070038187204,97.95231680260633,97.78234125504176,97.6144277771333,97.34688535585133,97.00223872095461,96.66910490431378,95.83446681129956,99.2
3,0.47,20,97.98406901654917,97.86082634391518,97.74658157957144,97.61498671048471,97.4653482377691,97.30745622151917,97.11394101096596,96.87061284190996,96.61168711443919,96.0859280491927,99.12
3,0.48,20,97.71971433207489,97.62657419095567,97.50528897089764,97.36692225533079,97.08300859034118,96.66291740511474,95.9850763603003,95.38905860175402,94.61321954571744,93.54256518934676,98.96
3,0.49,20,98.17269770725555,98.05589192655793,97.93929168954706,97.79510455937196,97.5646075288458,97.34210183824932,97.10152862064707,96.87829729197041,96.64203834237263,96.43728592741759,99.15
