,speed
1218,4036.1616697480654
1219,4017.8663415878627
1220,4037.0751145761988
1221,4037.0751145761988
1222,4037.0751145761988
1223,4037.0751145761988
1224,4037.0751145761988
1225,4037.0751145761988
1226,4037.0751145761988
1227,4037.0751145761988
1228,4019.184533896161
1229,3976.7190280305545
1230,4110.911142574157
1231,4179.331444407912
1232,4179.331444407912
1233,4179.331444407912
1234,4179.331444407912
1235,4179.331444407912
1236,4179.331444407912
1237,4179.331444407912
1238,4182.571734646601
1239,4240.784640124728
1240,4261.101929604076
1241,4236.78121090842
1242,4186.438652304127
1243,3933.622504828201
1244,3894.0227414612364
1245,3894.0227414612364
1246,3894.0227414612364
1247,3894.0227414612364
1248,3894.0227414612364
1249,3894.0227414612364
1250,3894.0227414612364
1251,3894.0227414612364
1252,3982.2902945205165
1253,4184.38940256356
1254,4151.130520209821
1255,4151.130520209821
1256,4151.130520209821
1257,4151.130520209821
1258,4151.130520209821
1259,4151.130520209821
1260,4151.130520209821
1261,3943.5793450423644
1262,3823.5456083996187
1263,3830.828526459645
1264,3976.1005769229573
1265,3976.1005769229573
1266,3976.1005769229573
1267,3976.1005769229573
1268,3976.1005769229573
1269,3976.1005769229573
1270,3976.1005769229573
1271,3976.1005769229573
1272,4092.695583637
1273,4309.094379900097
1274,4355.396116252424
1275,4345.914491947448
1276,4287.002154840715
1277,4242.7172905383795
1278,4164.884174302647
1279,4147.595958111802
1280,4147.595958111802
1281,4147.595958111802
1282,4147.595958111802
1283,4147.595958111802
1284,4147.595958111802
1285,4147.595958111802
1286,4090.0734043199564
1287,4013.816645526287
1288,4143.408831189928
1289,4499.8647785143785
1290,4555.118774508896
1291,4555.118774508896
1292,4555.118774508896
1293,4555.118774508896
1294,4555.118774508896
1295,4555.118774508896
1296,4555.118774508896
1297,4555.118774508896
1298,4504.127908874867
1299,4340.067430889431
1300,4131.584606703076
1301,4093.3755583264406
1302,4093.3755583264406
1303,4093.3755583264406
1304,4093.3755583264406
1305,4093.3755583264406
1306,4093.3755583264406
1307,4093.3755583264406
1308,4093.3755583264406
1309,3892.998103809565
1310,3747.2712841193866
1311,3977.854464624521
1312,3977.854464624521
1313,3977.854464624521
1314,3977.854464624521
1315,3977.854464624521
1316,3977.854464624521
1317,3977.854464624521
1318,3977.854464624521
1319,3989.8940842791235
1320,4263.834499077569
1321,4292.787442812181
1322,4281.670005533437
1323,4202.009769134583
1324,4092.8887537516725
1325,4047.708195760947
1326,4047.708195760947
1327,4047.708195760947
1328,4047.708195760947
